id_instance,id_conversation,user_code,transcription,id_tone,detonator_dialogue
2696,358,1,Aceptame pendejo pa etoketarte cosas boitas jaja ,1,0
2697,358,1,Ya pediste permiso ,0,0
2698,358,1,Y le avisaste al gordo ,0,0
2699,358,1, ,0,0
2700,358,1,Culo ,1,0
2701,358,1,Que pedo no te dejaron ,0,0
2702,358,1,Culon culito ,1,0
2703,359,1,jaja ,0,0
2704,359,2,jaja ,0,0
2705,359,1,Yo no soy ,0,0
2706,359,1,Esta mensa la [@usuario_ext1] ,1,1
2707,359,2,jaja ,1,0
2708,359,2,Como no ,1,0
2709,360,1,ha ha ,0,0
2710,360,2,caritai ,1,1
2711,360,3,jaja ni en el micro te quieren subir jaja ,1,0
2712,360,1,jaja no mames ,1,0
2713,361,1,Asi te trataban [@usuario3]… jaja ,1,1
2714,361,2,Pobre [@usuario3] ,1,0
2715,361,3,Ustedes ,1,0
2716,361,4,Que no te da vergüenza cabron [@usuario3] que te vean como te trae la [@usuario_ext1] ,1,0
2717,361,3,jaja ,1,0
2718,361,3,Estas bien mensa [@usuario4] ,1,0
2719,361,4,caritao ,1,0
2720,361,5,Aunque la verdad incomoda [@usuario3] pero es la neta wee para que niegas si ni un bte te dejan que invites cabron jaja ,1,0
2721,362,1,caritae ,1,1
2722,362,2,si Pero a ti no te gustaria que te dijeran que tu madre es una prostituta sidosa y aunque fuera mentira la gente participa en elo y eso no te gustaria ,1,0
2723,362,2,aparte jamas pelie dinero En ningun momento le pedi el cambio ,0,0
2724,362,1,pero o en ningun momento te dije eso o si muchacha  Soy libre de compartir lo que quiera en mi perfil y puedo crer cualquiera de las 2 ,1,0
2725,363,1,y apoco si miras con esos lentes todos feos ,1,1
2726,363,1,porque no compras unos de contacto neta te vez bien redicula de la cara ,1,0
2727,363,2,ey tranquila yo no me levo asi contigo ,0,0
2728,363,1,pues no quisiera tener amigas que se vean feas y raras si de por si naciste virola ,1,0
2729,363,1,los lentes de hacen ver mas fea la cara ,1,0
2730,364,1,ahPor ,0,0
2731,364,1,la smith ,0,0
2732,364,1,con razon no me sale jajacaritaFeliz ,1,0
2733,364,2,si se puso herera ,0,0
2734,364,2,carital ,0,0
2735,364,1,caritai ,1,1
2736,364,1,caritao ,1,0
2737,364,2,no ,1,0
2738,364,2,carital ,1,0
2739,364,1,caritao ,1,0
2740,365,1,caritai ,1,1
2741,365,2,oye porque me dices asi muchacha yo no te conozco ,0,0
2742,365,1,jaja me vale te traen de puerquita todos no ,1,0
2743,365,1,caritai ,1,0
2744,366,1,[img274] ,0,0
2745,366,1,me compre una mochila de maycraf si se que esta mal escrito ,0,0
2746,366,2,obvio se que es sarcasmas maldita niña rata de mierda ,1,1
2747,367,1,ey ,0,0
2748,367,1,maldita asquerosidades ,1,1
2749,367,1,nadie te quiere sabias ,1,0
2750,368,1,caritai ,1,1
2751,368,2,caritai ,1,0
2752,368,3,rocioPor ,0,0
2753,368,2,ya no Digas ,0,0
2754,368,3,que cholita ,0,0
2755,368,2,[@usuario_ext1] ,0,0
2756,368,2,laque te ajero ,1,0
2757,368,3,jaja ,1,0
2758,368,3,pura pendeja en su salon ,1,0
2759,369,1,mañana le sigo tambien ,0,0
2760,369,2,aca te la curas [@usuario1] caritaTriste ,0,0
2761,369,3,sorda ,0,0
2762,369,1,si se hara mañana ,0,0
2763,369,2,si ,0,0
2764,369,4,no ,0,0
2765,369,2,si [@usuario4] ,0,0
2766,369,2,lesbiano ,1,1
2767,369,4,nel [@usuario2] ,0,0
2768,369,1,tu no estas invitado [@usuario4] ,1,0
2769,370,1,feliz navidad ,0,0
2770,370,2,Muerete ,1,1
2771,371,1,caritar ,0,0
2772,371,2,Es que tu eres un error ,1,1
2773,371,1,caritar ,0,0
2774,372,1,Mexicanos de mierda ,1,1
2775,372,2,Regresa tu pocilga hondureno que derecho tienes a venir insultarnos a nuestro pais ,1,0
2776,372,3,Hondurenos de mierda porque vienen a insultarnos regresen a su pocilga ,1,0
2777,372,3,Vienen a Mexico a lamarnos mexicanos de mierda y los pejefans aplaudiendo a estos invasores ,1,0
2778,372,4,Bienvenidos hermanos hondurenos el pueblo de Mexico los acoge ,0,0
2779,372,5,Si los vas a recibir en tu casa esta bien no digas pendejadas esos delincuentes no son bienvenidos en Mexico ,1,0
2780,372,6,Yo no los quiero cerca de mi ,1,0
2781,372,7,Que se vayan a chingar a su madre que se regresen ,1,0
2782,373,1,BATSU NO GRITES QUE ESTOY INTENTANDO DORMIR SO ZORA ,1,1
2783,373,1,Y por si no lees me cagon tus castas ,1,0
2784,373,2,Lo siento lo siento lo siento ,0,0
2785,373,1,Acuestate ,0,0
2786,374,1,Me interesa ,0,0
2787,374,2,Ya se rento pendejo ,1,1
2788,374,1,Y para que me insulta ,0,0
2789,374,2,puto ,1,0
2790,375,1,Payasa ,1,1
2791,375,1,Payasa ,1,0
2792,375,2,Te hundo el pecho payaso ,1,0
2793,375,1,Te lo hundo yo a ti abrazafarolas ,1,0
2794,375,2,Buricalvo ,1,0
2795,375,1,Berzotas ,1,0
2796,375,2,Zascandil ,1,0
2797,375,1,Besamono ,1,0
2798,375,1,PorBesamonos ,1,0
2799,375,2,Mmerto ,1,0
2800,375,1,El culo tuyo ,1,0
2801,375,2,Ya te gustaria ,1,0
2802,376,1,No te preocupes yo lo hago forma educada de decirle a alguien que es un pendejo y no piensas reprobar por el ,1,1
2803,376,2,Cof cof [@usuario_ext1] cof cof ,1,0
2804,377,1,Inventale algo ,0,0
2805,377,2,De una wey ,1,0
2806,377,2,Rifatela ,0,0
2807,377,2,Lo que sea ,0,0
2808,377,1,La base de datos es muy importante en las empresas o en nuestra vida personal ya que con esta tenemos todo tipo de informacion guardada y resguardada ,0,0
2809,377,2,Quieres verlo o asi lo subo ,0,0
2810,377,1,Asi mero ,0,0
2811,377,2,Ya estoy en tu cuenta de blackboard ,0,0
2812,377,2,Subi el archivo que no era ,0,0
2813,377,2,Valiste verga ,1,1
2814,378,1,Sale ,0,0
2815,378,1,Wey cuantas horas son con el profe de tics ,0,0
2816,378,2,Creo que 2 ,0,0
2817,378,1,No podre ir ,0,0
2818,378,1,Ya le dije al [@usuario_ext1] ,0,0
2819,378,2,Oka ,0,0
2820,378,1,Que el era el que va en mi equipo ,0,0
2821,378,1,Para que no me extranen ,0,0
2822,378,2,Nunca bastardo ,1,1
2823,378,1,caritar ,0,0
2824,379,1,Quien la enviara hoy ,0,0
2825,379,2,Y a donde se envia ,0,0
2826,379,3,Creo que yo puse todos en un archivo no hice ni madres pero para que mire de perdida que lo intente o por lo menos de huevon no estuve ,1,1
2827,379,4,Y a donde lo enviaras ,0,0
2828,379,3,Pues a blackboard no ,0,0
2829,379,4,No hay meta para subirlo ,0,0
2830,379,2,Mandalo porfa mamon ,1,0
2831,379,4,Es lo que todos estamos diciendo ,0,0
2832,379,4,Por telegrama ,0,0
2833,380,1,Para quien guste y se le haga mas facil y practico… puede hacer deposito a tarjeta en oxo La rifa se hara al termino de los numeros 1/50 vendidos 7 22 27 ,0,0
2834,380,2,A como chingas deja de estar mandando pendejadas ,1,1
2835,381,1,La ignorante eres tu pendeja si hay gente demnificada del sismo e inundaciones es por tu gobierno TMB es rata ya ves no se tiene que ir tan lejos pa buscar criminales en Mexico y los migrantes no tienen la culpa que se haya clavado el dinero tu gobiernoy si aun ayudado algunos centroamericanos es porque tienen los ojos del mundo ensima y Dios que va a decir la radio la prensa y la tv del gobierno mexicano no son solidarios no se por que la hacen tanto de tos si muchos mexicanos estan en la misma situacion en USA y peor no sean asi egoistas estoy deacuerdo que elos actuaron mal al querer entrar asi con violencia eso esta mal ponte en los zapatos de elos no no mas hablen a lo pendejo si fuera Mexico ,1,1
2836,381,2,[@usuario1] hay pendeja escribiste tanto para nada Tu ortografia es una mierda No fuiste a la escuela o que pedo cerota Ni lo voy a leer por que esta de una mierda ,1,0
2837,382,1,Puro prieto ,1,1
2838,382,2,[@usuario1] prefiero al termino moreno obscuro ,0,0
2839,382,3,Color caquita ,1,0
2840,382,4,jaja se sienten europeos los vergas ,1,0
2841,383,1,Cada vez que veo un otaku me dan ganas de partirle su madre ,1,1
2842,383,2,Como sabes que es otaku ,0,0
2843,383,1,Porque me dan ganas de partirle su madre ,1,0
2844,384,1,Mexico para los mexicanos ,0,0
2845,384,2,Hay personas que ni asi reacionan ,0,0
2846,384,3,[@usuario1] metete ese bolio en el culo y si te alcanza un platano ,1,1
2847,384,4,A mi me cagan los humanos hay algo de malo en eso ,1,0
2848,385,1,Ey ,0,0
2849,385,2,Que quieres ,1,0
2850,385,1,Solo saludar ,0,0
2851,385,2,Pero para que mugrosa ,1,1
2852,385,1,Mugrosa ,0,0
2853,385,1,Que grosero ,0,0
2854,386,1,Te mamaste ,1,1
2855,386,2,Que peso joto ,1,0
2856,386,2,Joto ,1,0
2857,386,1,Que paso ,0,0
2858,386,2,Que paso de que verga ,1,0
2859,386,1,ah bien vergas ,1,0
2860,386,2,Me cuelga como ves ,1,0
2861,386,1,Jalate pero ,1,0
2862,387,1,Porque haces eso pendejo ,1,1
2863,387,2,Oh que verga jaja ,1,0
2864,387,2,Ya dejame ,0,0
2865,387,1,Solo te digo la verdad ni para eso sirves ,1,0
2866,387,2,Vete a la verga ,1,0
2867,388,1,jaja ,0,0
2868,388,1,Abrete alv ,1,1
2869,388,2,carita ,1,0
2870,388,1,Pinxhe bato culero ,1,0
2871,388,2,Que wee ,1,0
2872,388,2,Pues que pues ,1,0
2873,388,2,Yo soy el afectado ,0,0
2874,388,1,Lo que pasa es que estas bien ondejo ,1,0
2875,388,1,Pendejo ,1,0
2876,389,1,Nomas ,0,0
2877,389,1,Estas trabajando las 8 horas ,0,0
2878,389,2,Si porque Imbecil ,1,1
2879,389,1,jaja ,1,0
2880,389,1,Tranquilo Men ,0,0
2881,389,1,Solo trato de hacerte entrar en cordura ,0,0
2882,389,2,Porque verga que me vas hacer ,1,0
2883,389,1,Tienes problemas man ,0,0
2884,390,1,Oye ,0,0
2885,390,2,Mande ,0,0
2886,390,1,Que comes ,0,0
2887,390,2,Que te importa alv ,1,1
2888,390,1,Nomas eso comes ,0,0
2889,390,2,Como chingas ,1,0
2890,390,1,Que culera eres ,1,0
2891,390,2,Me la pelas ,1,0
2892,391,1,Pues a ver si te veo pues gay por que entro a las 12 ,1,1
2893,391,2,Simon vale verga ,1,0
2894,391,2,Cuando salga te dejo un mensaje ,0,0
2895,391,1,Ok ,0,0
2896,391,1,Ya saliste perita ,1,0
2897,392,1,Que mamona eres ,1,1
2898,392,2,Porque ,0,0
2899,392,1,Pues no mames te pasas de verga ,1,0
2900,392,2,Y que ,1,0
2901,392,1,Como que y que La neta que inservible eres ,1,0
2902,392,2,Y me necesitabas para algo ,1,0
2903,392,1,Olvidalo idiota ,1,0
2904,393,1,Porque haces eso pendejo ,1,1
2905,393,2,Oh que verga jaja ,1,0
2906,393,2,Ya dejame ,0,0
2907,393,1,Solote digo la verdad ni para eso sirves ,1,0
2908,394,1,Hola ,0,0
2909,394,1,Hey te mire hoy ,0,1
2910,394,1,jaja ,0,0
2911,394,2,Hola Como conseguiste mi facebok ,0,0
2912,394,1,Ots secreto jaja no te creas ,1,0
2913,394,1,Me lo paso un amigo tuyo ,1,0
2914,394,2,Pero no te conozco ,0,0
2915,394,1,Pero podemos hacerlo jaja digo si quieres ,1,0
2916,394,1,Igual yo ya te he visto varias veces pasar por mi trabajo ,1,0
2917,395,1,Hey idiota ,1,1
2918,395,2,Tranza ,1,0
2919,395,2,Cholo ,1,0
2920,395,1,Porque estas tan pendejo ,1,0
2921,395,2,jaja ,1,0
2922,395,2,Que hice ,0,0
2923,395,2,Ahora ,0,0
2924,395,1,El simple hecho de exixtir ,1,0
2925,395,2,Oh que verga jaja ,1,0
2926,396,1,Hola ,0,0
2927,396,2,Hola chamaco eres bien enfadoso mejor pongase a estudiar para ver si para eso si sirves ,1,1
2928,396,1,No te queria molestar perdon de casualidad no sabes que hay de tarea ,0,0
2929,396,2,Si me molestas y jaja a eso vas a la escuela para poner atencion chamaco tonto ,1,0
2930,396,1,No es mi intencion si quieres ya no te hablo solo queria saber que es la tarea porque me fui temprano ,0,0
2931,396,2,Me vale tus motivos preguntale a alguien que no le moleste hablar contigo ,1,0
2932,397,1,Ey moro ,0,0
2933,397,2,Que paso ,0,0
2934,397,1,Te voy a partir en tu madre si te vuelvo a ver meco ,1,1
2935,397,2,Ni siquiera te conozco quien dices que eres y porque sabes mi facebok ,0,0
2936,397,1,A parte de meco jaja si sabes quien soy y ya te adverti moro ,1,0
2937,397,2,No pues ni idea pero me la pela compa ,1,0
2938,397,1,Ponte trucha que cuando menos te esperes te van a trenzar ,1,0
2939,398,1,Sabes de donde empieza a estudiar lo de derecho ,0,0
2940,398,2,Desde el bloque 2 imbecil ,1,1
2941,398,2,Y espero y estudies porque esta vez no te pasara el examen el pinche friki ,1,0
2942,398,1,No tienes que ser grosero te lo decia en buen plan companero me haces sentir mal ,0,0
2943,398,2,No me inresa hacer sentir mal a mi mama menos a ti idiota ,1,0
2944,398,1,No te molesto mas ,0,0
2945,399,1,Te dare otra oportunidad ,0,0
2946,399,2,Hola buenas tardes estaba viendo tus fotos de facebok y creo que eres horible ,1,1
2947,399,1,A que te refieres ,0,0
2948,399,2,A que me caes super mora y no te quiero ver en el salon ,1,0
2949,399,1,Porque si no te he echo nada ,0,0
2950,399,2,Yo creo que por tu horrible rostro ,1,0
2951,400,1,Ey hola ,0,0
2952,400,2,Mm hola ,0,0
2953,400,2,Para que me hablas jaja ,1,1
2954,400,1,Pues es que estaba aburido y queria ver si quieres ser mi amiga te he visto varias veces en la escuela ,0,0
2955,400,2,jaja no inventes jamas seria amiga de una persona como tu ,1,0
2956,400,2,Mejor metete al gimnasio ,1,0
2957,400,2,Y te quitas lo aburido ,1,0
2958,400,2,Asi no pierdes el tiempo ,1,0
2959,400,1,Pero porque no Que tengo o que ,0,0
2960,400,1,Yo solo trataba de ser amable ,0,0
2961,400,1,No tienes que ser grosera conmigo ,0,0
2962,400,2,Es neta Mirate en un espejo estas super gordo y jamas me gustaria contigo ,1,0
2963,400,2,En lugar de ser amable se mas inteligente y haz algo productivo con tu tiempo ,1,0
2964,401,1,Vales ,0,0
2965,401,1,Pa pura verga ,1,1
2966,401,1,No vales ,1,0
2967,401,1,Verga ,1,0
2968,401,1,Como persona ,1,0
2969,401,2,Porque we ,0,0
2970,401,1,Ni como compa ,1,0
2971,401,1,Y vete a la verga ,1,0
2972,401,1,Haci ,0,0
2973,401,1,jaja ,1,0
2974,402,1,Asi que quieres No tienes a otra persona que molestar ,1,1
2975,402,2,Solo queria saber si podrias decirme a que hora entramos manana ,0,0
2976,402,1,Y que no tienes horario Fijate y deja de estar enfadando ,1,0
2977,402,2,No tienes porque ser grosera somos companeros pero ya no te molestare mas ,0,0
2978,402,1,Uy gracias me harias un gran favor a mi y a todo el salon ,1,0
2979,403,1,No entiendo que te hice Porque eres asi conmigp ,0,0
2980,403,2,Tu simple presencia incomoda eres super raro ya en serio dejame en paz y ve a molestar a alguien mas ,1,1
2981,403,1,Mm creo que entonces no puedo hacer nada al respecto asi que dejo molestarte ,0,0
2982,403,2,Asi es muchas gracias ,1,0
2983,404,1,HI ,0,0
2984,404,1,caritao ,0,1
2985,404,1,jaja ,0,0
2986,404,1,caritao ,0,0
2987,404,1,como que donde ,0,0
2988,404,1,Hola mor ,0,0
2989,405,1,jaja enseñame caritaTriste ,0,0
2990,405,1,lo que sabes caritaTriste ,0,0
2991,405,1,jaja mejor ponte a trabajar ,0,0
2992,405,1,y a donde fuiste cuando te bajaste del micro ,0,0
2993,405,2,a mi casa ,0,0
2994,405,2,jaja ,0,0
2995,405,1,Uuy ,1,1
2996,405,1,Donde vives :o ,1,0
2997,405,1,para ir ,1,0
2998,405,1,para que me cocines mejor caritaTriste ,1,0
2999,405,2,Oilo ,1,0
3000,405,1,jaja y con quien estas ,0,0
3001,406,1,jaja ,0,0
3002,406,1,que haces ,0,0
3003,406,2,Trabajando ,0,0
3004,406,1,ponte tu caritaTriste ,1,1
3005,406,1,Que andas haciendo guapetona ,0,0
3006,406,1,caritao ,0,0
3007,406,1,nada nada ,0,0
3008,406,1,ya duermase usted ,1,0
3009,406,1,Tienes whatsup ,1,0
3010,407,1,Bien y tu ,0,0
3011,407,2,Eraboy ,0,0
3012,407,2,Pies trabajando no hay de otra mija jaja ,0,0
3013,407,2,como te va vaga ,1,1
3014,407,2,Ola perdida ya ni hablas ,1,0
3015,407,2,De seguro ya te enamoraste ,1,0
3016,407,2,Y te pagan por eso no ablas he ,1,0
3017,407,2,Hey ,0,0
3018,407,2,Ya duermete vicio ,1,0
3019,408,1,Orale ,0,0
3020,408,1,Ke se me haceke ya te pegan mija ,1,1
3021,408,1,jaja ,1,0
3022,408,1,Y dime para ke lado vives [@usuario2] ,0,0
3023,408,1,Si se puede saber ,0,0
3024,408,2,jaja no ,1,0
3025,408,1,Pues nose pregunto por lo mismo ,0,0
3026,408,1,Alo mejor el novio o el amigo con derecho ke se yo jaja el chiste es que alguien sea tu dueño ke no ,1,0
3027,408,1,el chiste eske pregunto dime de ke parte eres de ensenada ,0,0
3028,408,1,Dime de ke parte eres de ensenada ,0,0
3029,408,1,No entendi jaja ,1,0
3030,408,1,orale ke bueno y dime por donde vives ya ni me ,0,0
3031,409,1,Hey ,0,0
3026,408,1,Alo mejor el novio o el amigo con derecho ke se yo jaja el chiste es que alguien sea tu dueño ke no ,1,0
3027,408,1,el chiste eske pregunto dime de ke parte eres de ensenada ,0,0
3028,408,1,Dime de ke parte eres de ensenada ,0,0
3029,408,1,No entendi jaja ,1,0
3030,408,1,orale ke bueno y dime por donde vives ya ni me ,0,0
3031,409,1,Hey ,0,0
3032,409,2,Mande ,0,0
3033,409,1,Hola ,0,0
3034,409,2,Hola ,0,0
3035,409,1,Hacemos videolamada: ,0,0
3036,409,1,Ahorita bb ,0,0
3037,409,1,Rapido bb ,0,0
3038,409,1,Pues no hablamos y ya ,1,1
3039,409,1,Ve al baño ,0,0
3040,410,1,No see sorprendeme caritaTriste ,0,0
3041,410,2,Un cereal caritaTriste ,0,0
3042,410,1,No caritaTriste ,0,0
3043,410,1,Que rico ,0,0
3044,410,1,No se caritaTriste ,0,0
3045,410,2,Pues yo tampoco caritaTriste ,0,0
3046,410,1,mm caritaTriste ,0,0
3047,410,1,Carnitas caritaTriste ,0,0
3048,410,2,De cuales ,0,0
3049,410,1,De las tuyas caritaTriste ,1,1
3050,410,1,Digo me refiero a las que tu hagas  caritaTriste ,0,0
3051,411,1,caritae ,0,1
3052,411,2,caritao ,0,0
3053,411,1,K ases ,0,0
3054,411,1,Madrugaste ,0,0
3055,411,1,Hola guapa ,0,0
3056,411,1,Ya no ablas ,1,0
3057,412,1,[manda videolamada] ,0,0
3058,412,2,No puedo ,0,0
3059,412,1,Nunca ,1,1
3060,412,2,Hola ,0,0
3061,412,2,Hola ,0,0
3062,412,2,Como estas bb ,0,0
3063,413,1,Mlp caritaTriste ,1,1
3064,413,1,caritaTriste ,0,0
3065,413,2,jaja oilo ,1,0
3066,413,1,Te rajas ,1,0
3067,413,1,Verdad ,1,0
3068,413,1,Hola ,0,0
3069,414,1,[@usuario2] [@usuario3] se acuerdan de [@usuario_ext1]: [@usuario1] yo te amo [@usuario1]: calate ya ,1,1
3070,414,1,Ya me estaba creyendo eso tantas veces me dijo te amo que ya estaba pensando el [@usuario_ext1] es gay ,1,0
3071,414,2,jaja se pasaba de verga jaja ,1,0
3072,414,3,caritai ,1,0
3073,414,1,pasa el video ,1,0
3074,414,1,o las fotos ,1,0
3075,415,1,Y a donde se envia ,0,0
3076,415,2,Creo que yo puse todos en un archivo no hice ni madres pero para ue mire de perdida que lo intente o por lo menos de huevon no estuve ,0,1
3077,415,3,caritai ,1,0
3078,415,2,Pues a blackboard no ,0,0
3079,415,3,No hay meta para subirlo ,0,0
3080,415,1,Mandalo por fax mamon ,1,0
3081,415,3,Es lo que todos estamo diciendo ,1,0
3082,415,3,Por telegrama ,1,0
3083,416,1,[img3084] ,1,1
3084,416,2,Nel ,0,0
3085,416,3,Nel ,0,0
3086,416,4,Se la van a pelar toda van a traer el pito morado los de Boston de tantas peladas de verga que le daran los de dodgers ,1,0
3087,417,1,En el salon ,0,0
3088,417,1,ya vamos ,0,0
3089,417,2,Aguantenme un amadre vengo en micro ,1,1
3090,417,3,Aqui los espero ,0,0
3091,417,1,En donde estas ,0,0
3092,417,4,Que le pongas saldo a tu chingadera ,1,0
3093,418,1,Antes me maquilaba mucho ,0,0
3094,418,1,Y ahorita con trabajo y me baño caritaTriste ,0,0
3095,418,1,caritai ,0,0
3096,418,2,jaja ,1,1
3097,418,2,uta que asco ,1,0
3098,418,2,a ver ,0,0
3099,418,2,pasame una foto tuya ,0,0
3100,418,2,maquilada ,0,0
3101,419,1,Baboso jaja ,1,1
3102,419,1,Are ,0,0
3103,419,1,caritae ,0,0
3104,419,2,Symon ,0,0
3105,419,2,Chiquita ,0,0
3106,419,2,De ti ecaritaTristelusivo ,0,0
3107,419,2,Ya sabes ,0,0
3108,419,2,Te boe a shuparlburow ,1,0
3109,419,2,caritai ,1,0
3110,419,2,Ahi vengo ,0,0
3111,420,1,Le voy a inviar unas kawas a la [@usuario_ext1] ,0,1
3112,420,2,caritae ,0,0
3113,420,1,Antes que nos cambien de salon ,0,0
3114,420,1,caritac ,1,0